53,"Cloud Operations on AWS
Learn how to manage and operate automatable and repeatable deployments of networks and systems on AWS."
54,"Running Containers on Amazon Elastic Kubernetes Service
Learn how to run Kubernetes on AWS without needing to maintain your own Kubernetes control plane."
55,"Media Essentials for IT Business Decision Makers
New -
Explore media and cloud fundamentals using AWS Media Services"
56,"Advanced Architecting on AWS
Learn how to build complex solutions that incorporate data services, governance, and security on AWS."
57,"AWS Security Essentials
New -
Learn fundamental AWS cloud security concepts."
58,"AWS Discovery Day: Machine Learning Basics
Learn about important concepts, terminology, and the phases of a machine learning pipeline."
59,"Data Warehousing on AWS
Validate new skills and apply knowledge to your working environment through a variety of practical exercises."
60,"AWS Discovery Day Generative AI Essentials for Technical and Business Decision Makers
Gain an understanding of Generative AI and how it supports business growth with Generative AI Essentials for Technical and Business Decision Makers."
61,"AWS Certification Exam Readiness Workshop: AWS Certified Security Specialty
Learn how to prepare and succeed in the The AWS Certified Security Specialty exam."
62,"Building Data Analytics Solutions Using Amazon Redshift
Learn to integrate Amazon Redshift with a data lake to support both analytics and machine learning workloads."
63,"Practical Data Science with Amazon SageMaker
Prepping data sets for machine learning and thinking about results"
64,"AWS Cloud Practitioner Essentials
Learn about AWS Cloud concepts, AWS services, security, architecture, pricing, and support to build your AWS Cloud knowledge."
65,"AWS Well-Architected Best Practices
Learn AWS Well-Architected Framework and its 5 pillars."
66,"Advanced Developing on AWS
This course follows on the concepts learned in Developing on AWS concerting legacy systems into a serverless microservices architecture."
67,"Planning and Designing Databases on AWS
Learn about the process of planning and designing relational and non-relational databases on Amazon solutions."
68,"AWS Exam Readiness Workshop: AWS Certified SysOps� Associate
New"
69,"AWS Technical Essentials
Learn fundamentals to become more proficient in identifying AWS services."
70,"The Machine Learning Pipeline on AWS
Learn how to use machine learning on AWS."
71,"AWS Discovery Day: Securing your AWS Cloud
Learn several AWS services that you can use to improve your current security posture."
72,"Architecting on AWS plus Jam
Learn to identify services and features to build resilient, secure and highly available IT solutions on the AWS Cloud."
73,"AWS Discovery Day Fundamentals of a Modern Data Strategy on AWS
Learn how to modernize, unify, and innovate your way to a modern data strategy with AWS."
74,"AWS Exam Readiness Workshop: AWS Certified Developer � Associate
New"
75,"Developing on AWS
Design and build secure, reliable, and scalable AWS-based applications."
76,"Architecting on AWS
Learn to identify services and features to build resilient, secure and highly available IT solutions on the AWS Cloud."
77,"AWS Cloud Practitioner Exam Readiness Workshop
New -
Learn key test-taking strategies and  put them into action."
78,"Amazon SageMaker Studio for Data Scientists
Explore Amazon SageMaker Studio helps data scientists prepare, build, train, deploy, and monitor machine learning (ML) models."
79,"AWS Cloud Essentials for Business Leaders - Financial Services
Learn the fundamental concepts of cloud computing.
GK# 821444
Vendor# AWS Cld Ess for Bl-F"
80,"AWS Security Best Practices
Learn how to secure your network infrastructure using sound design options."
81,"AWS Security Governance at Scale
Learn how to facilitate developer speed and agility, and incorporate preventive and detective controls."
82,"DevOps Engineering on AWS
Learn the core principles of DevOps methodology and use cases."
83,"AWS Discovery Day � Free Live Course
Learn the benefits of computing in the AWS Cloud."
84,"Building Batch Data Analytics Solutions on AWS
Learn to build batch data analytics solutions using Amazon EMR, an enterprise-grade Apache Spark and Apache Hadoop managed service."
85,"AWS Discovery Day Introduction to Prompt Engineering
Learn to create and optimize prompts for a variety of ML models with Introduction to Prompt Engineering"
86,"Deep Learning on AWS
Deploy cloud-based deep learning models using AWS services."
87,"Exam Readiness Intensive Workshop: AWS Certified Solutions Architect-Associate
Learn how to get ready for the AWS Certified Solutions Architect � Associate exam"
88,"MLOps Engineering on AWS
Build, train, and deploy machine learning (ML) models."
89,"Advanced AWS Well Architected Best Practices
Learn instructor led event provides a deep dive into Amazon Web Services (AWS) best practices."
90,"Secrets to Successful Cloud Transformations
Build a holistic cloud-adoption."
91,"Security Engineering on AWS
Learn best practices for securing the AWS cloud."
92,"DCIUCS - Introducing Cisco Unified Computing System v1.0
This introductory course shows you how to deploy, secure, operate and maintain the Cisco Unified Computing system (Cisco UCS) B-Series blade server, Cisco UCS C-Series and S-Series rack servers, and Cisco HyperFlex product family for use in data centers."
93,"ACUCW1 - Administering Cisco Unified Communications Workspace Part 1 (v12.5): Basic Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco Unity Connection v12.5 | Cisco IM&P v12.5"
94,"ICM - Implementing Cisco Multicast v3.0
Exclusive -
Learn to design, implement, and troubleshoot IP multicast-enabled networks."
95,"UCCXD - Deploying Cisco Unified Contact Center Express v6.0
Learn about the Cisco Unified Contact Center Express (Unified CCX) product and its associated client applications and scripting tools."
96,"Cisco Meeting Server Advanced (COLLAB350) v4.0
The Cisco Meeting Server Advanced (COLLAB350) v4.0 course shows you how to install and configure a resilient and scalable Cisco� Meeting Server deployment."
97,"SWSA - Securing the Web with Cisco Web Security Appliance v3.0
Implement, use, and maintain Cisco Web Security Appliance (WSA), powered by Cisco Talos, to provide advanced protection for business email and control against web security threats."
98,"DCNX-Implementing Cisco Nexus Switches and Fabrics in the Data Center v1.0
Understand the Cisco Nexus� switch platform and learn how to install, configure, and manage Cisco� Nexus switch platforms in a scalable, highly available environment."
99,"CMWN-Cisco Meraki Wireless Network Optimization v1.0
The course, Cisco Meraki Wireless Network Operations and Troubleshooting (CMWN) v1.0 elevates your knowledge of Cisco Meraki Wireless technology."
100,"ENCOR - Implementing and Operating Cisco Enterprise Network Core Technologies v1.3
This course gives you the knowledge and skills needed to configure, troubleshoot, and manage wired and wireless Cisco enterprise networks."
101,"CLFNDU - Understanding Cisco Collaboration Foundations v1.1
Learn to administer and support a single-site Cisco Unified Communications Manager solution with Session Initiation Protocol (SIP) gateway."
102,"Cisco Application Centric Infrastructure Operations and Troubleshooting (DCACIO) v5.2
Operate and troubleshoot Cisco data center network infrastructure running Cisco ACI."
103,"ENTFNDU - Cisco Enterprise Networking Foundations
Gain the foundational knowledge necessary to help support Cisco routers and prepares you for the CCNA-Implementing and Administering Cisco Solutions v1.0 and CCT Routing & Switching certification."
104,"SDWFND-Cisco SD-WAN Operation and Deployment v2.0
Cisco SD-WAN is a new technology, this training covers salient features such as zero-touch provisioning, secure network bring-up, configuration using feature templates, configuration of Overlay Management Protocol (OMP) and policies for network traffic management."
105,"R-PHY - Cisco Remote PHY Deep Dive
Learn the Remote PHY architecture, Remote PHY Device (RPD) installation, deployment best practices, and more."
106,"SPCOR - Implementing and Operating Cisco Service Provider Network Core Technologies v1.0
Configure, verify, troubleshoot, and optimize Cisco next-generation Service Provider IP network infrastructures."
107,"ENSLD - Designing Cisco Enterprise Networks v2.0
Take a deep dive into Cisco enterprise network design."
108,"DEVOPS - Implementing DevOps Solutions and Practices Using Cisco Platforms v1.0
Learn how to integrate Docker and Kubernetes to create advanced capabilities and flexibility on Cisco platforms."
109,"SDWADV-Cisco SD-WAN Day-N Advanced Monitoring and Troubleshooting
SDWADV is a 4-day Cisco SD-WAN training targeted to engineers and technical personnel involved in deploying, implementing, operating and optimizing Cisco SD-WAN solution"
110,"SPRI - Implementing Cisco Service Provider Advanced Routing Solutions v1.0
This course prepares you for the 300-510 Implementing Cisco Service Provider Advanced Routing Solutions (SPRI) exam."
111,"SPVI - Implementing Cisco Service Provider VPN Services v1.0
This course prepares you to manage end-customer VPN environments built over a common service provider MPLS backbone."
112,"SSFRULES - Securing Cisco Networks with Snort Rule Writing Best Practices v2.1
Learn to analyze, exploit packet captures, and put the rule writing theories learned to work by implementing rule-language features for triggering alerts on the offending network traffic."
113,"WXTW Cisco Teams (Spark) Collaboration Workshop
WXTX (Cisco WebEx Teams Workshop)is a 3-day class focused around Cisco WebEx Teams, an app-centric, cloud-based service that provides a complete collaboration suite for teams to create, meet, message, call, care, whiteboard, and share, regardless of whether they�re together or apart�in one continuous work stream before, during, and after meetings"
114,"CCECE � Implementing Cisco Contact Center Enterprise Chat & Email
In this 4-day hands-on course students will discover how to deploy Cisco Enterprise Chat and Email into an existing Packaged Contact Center environment"
115,"SAUI - Implementing Automation for Cisco Security Solutions v1.0
This course will teach you when to use an API for Cisco security solutions to drive network efficiency and reduce complexity. As well as prepare for the 300-735 - Automating and Programming Cisco Security Solutions (SAUTO) exam."
116,"ENWLSI-Implementing Cisco Enterprise Wireless Networks v2.0
The Implementing Cisco Enterprise Wireless Networks (ENWLSI) training helps you implement network settings to provide a secure wireless network infrastructure and troubleshoot any related issues with hands-on labs to reinforce concepts."
117,"Application Centric Infrastructure Administration, Operations and Troubleshooting
New -
Develop essential skills for administrating and troubleshooting an Application Centric Infrastructure Fabric to include Tenants, VRFs, Bridge Domains, Subnets, EPGs, VMM Integration and Application Profiles for Application connectivity and Routed External L3 connectivity. Identify faults and apply best-practice Application Centric Infrastructure troubleshooting tools. Newly updated to Application Policy Infrastructure Controller version 4."
118,"CSAU - Introducing Automation for Cisco Solutions v1.0
Gain a broad understanding of network automation skills on Cisco solutions."
119,"DCID - Designing Cisco Data Center Infrastructure v7.1
Master design and deployment options focused on Cisco data center solutions and technologies across network, compute, virtualization, storage area networks, automation, and security."
120,"CCEA � Administering Cisco Contact Center Enterprise v1.0
A 4-day course intended for system engineers, administrators, and support engineers responsible for tier one support."
121,"DCNML-Managing LAN Infrastructure with Cisco Data Center Network Manager v1.1
The course, Managing LAN Infrastructure with Cisco Data Center Network Manager (DCNML) v1.1 enhances your knowledge of managing LAN Infrastructure with Cisco Data Center Network Manager (DCNM) implementing a spine-and-leaf network fabric using DCNM with Virtual Extensible LAN (VXLAN), Ethernet VPN (EVPN), and Border Gateway Protocol (BGP)."
122,"SDWSEC-SD-WAN Advanced Policy, Security, and Programmability
This course provides hands-on training on Cisco SD-WAN Programmability features."
123,"QOS - Implementing Cisco Quality of Service v3.0
Learn how to design and implement efficient, optimal, and trouble-free multiservice networks."
124,"CLCNF-Implementing Cisco Collaboration Conferencing v1.1
The Implementing Cisco Collaboration Conferencing (CLCNF) course focuses on Cisco� on-premises conferencing architecture and solutions. You will learn how to implement common conferencing deployment scenarios of Cisco Meeting Server"
125,"IBNTRN - Transforming to a Cisco Intent-Based Network v1.1
The Transforming to a Cisco Intent Based Network (IBNTRN) v1.1 course teaches you how the functionality of Cisco SD-Access fits into Cisco Digital Network Architecture (DNA)."
126,"Cisco Meeting Server Intermediate (COLLAB250) v4.0
The Cisco Meeting Server Intermediate (COLLAB250) v4.0 course shows you how to install, troubleshoot, and maintain Cisco� Meeting Servers."
127,"SSO-Cisco Stealthwatch for Security
This course focuses on using the Cisco Stealthwatch system from the perspective of a security analyst.
GK# 821421
Vendor# SSO"
128,"Introduction to Cisco IOS XR-IOSXR100
Learn about the features and functions of the Cisco IOS XR Software operating system."
129,"DTSIP - SIP Trunk Operations
Learn the features and functionality of the SIP protocol, as implemented in Cisco�s Collaboration deployments."
130,"SEGRTE201 - Implementing Segment Routing on Cisco IOS XR
This course covers the fundamental concepts of segment routing."
131,"CPNR 10.0 - Cisco Prime Network Registrar
Learn the advanced knowledge required to successfully deploy, maintain, and troubleshoot CPNR in a typical network environment."
132,"SECICC - Introducing Cisco Cloud Consumer Security  v1.0
The Introducing Cisco Cloud Consumer Security (SECICC) v1.0 course provides a technical overview of basic concepts and components of the cloud, and the Cisco solutions that secures your cloud-based environment."
133,"Cisco U. All Access
Cisco U. subscriptions provide digital content in an all-new learning experience. You�ll find personalized guidance, a catalog of Cisco and multi-vendor training, and a global community for discussion and support."
134,"CPCP-Implementing Cisco Prime Cable Provisioning 6.1 Broadband Access Center � BAC
Learn the Prime Cable Provisioning (PCP) architecture, PCP installation in a Linux environment, and more."
135,"ENWLSD - Designing Cisco Enterprise Wireless Networks v2.0
Plan advanced designs for Cisco wireless networks and products."
136,"CCER - Reporting Cisco Contact Center Enterprise v1.0
Reporting solutions for end-to-end reporting in a CCE deployment."
137,"ENSDWI - Implementing Cisco SD-WAN Solutions v3.0
This course helps you prepare to take the Implementing Cisco SD-WAN Solutions (300-415 ENSDWI) exam which is part of the CCNP� Enterprise certification."
138,"Administering Cisco UCS with Intersight (DCUCAI)
DCUCAI, Administering Cisco Data Center Unified Computing System with Intersight."
139,"NSO201 - Cisco NSO Essentials for Programmers and Network Architects v4.2
Be able to install Cisco Network Services Orchestrator (NSO) and use it to manage devices and create services based on YANG templates with XPath."
140,"CCET � Troubleshooting Cisco Contact Center Enterprise
This Troubleshooting Cisco Contact Center Enterprise course is focused on Day 2 support of a PCCE deployment by Tier 3 support personnel."
141,"CSWADV - Cisco Secure Workload Firewall Enforcement Agents, Data Flow Mapping, and Advanced Policy Deployment
Cisco Secure Workload Firewall Enforcement Agents, Data Flow Mapping, and Advanced Policy Deployment, CSWADV, is a 5-day course exploring telemetry data, the flows corpus, and how Cisco Secure Workload Firewall Agent provides enforcement. This course will provide the details and hands-on activities necessary to successfully deploy, manage, and troubleshoot policies in Cisco Secure Workload."
142,"DCNXA-Implementing Cisco Nexus 9000 Switches in NX-OS Mode - Advanced
The Implementing Cisco Nexus 9000 Switches in NX-OS Mode � Advanced (DCNXA) course provides advanced training in applying and managing the Cisco Nexus� 9000 Series Switches in NX-OS mode."
143,"MPLS - Implementing Cisco MPLS v3.0
Learn to deploy MPLS and MPLS VPN infrastructures."
144,"ENAUI-Implementing Automation for Cisco Enterprise Solutions v1.2
Integrate programmability and automation in Cisco-powered Enterprise Campus and Wide Area Networks (WAN) using programming concepts, orchestration, telemetry, and automation tools to create more efficient workflows and more agile networks."
145,"VII - Cisco Video Infrastructure Implementation
This course will provide you with the necessary knowledge and skills to implement a complete Cisco TelePresence solution, including TelePresence endpoints, integration of premise with cloud solutions, meeting solutions, and management software. It describes Cisco business TelePresence solutions and enables students to implement and troubleshoot basic and advanced TelePresence network solutions."
146,"Cisco U. Essentials
Cisco U. subscriptions provide digital content in an all-new learning experience. You�ll find personalized guidance, a catalog of Cisco and multi-vendor training, and a global community for discussion and support."
147,"DCIT - Troubleshooting Cisco Data Center Infrastructure v7.1
Learn to diagnose LAN, SAN, Cisco Data Center Unified Fabric, Cisco Unified Computing System and Cisco Application-Centric Infrastructure."
148,"CLCOR - Implementing and Operating Cisco Collaboration Core Technologies v1.2
Implement and deploy core collaboration and networking technologies featuring Cisco Unified Communications Manager."
149,"WLFNDU - Understanding Cisco Wireless Foundations v2.0
Learn foundational knowledge that will prepare you for the professional-level enterprise wireless courses and certification exams."
150,"DCAUI - Implementing Automation for Cisco Data Center Solutions v1.2
Implement Cisco Data Center automated solutions including programming concepts, orchestration, and automation tools."
151,"DCACIA - Implementing Cisco Application Centric Infrastructure � Advanced v1.2
Understand, configure, and manage Cisco Nexus 9000 Series Switches in ACI mode"
152,"DCACI - Implementing Cisco Application Centric Infrastructure v1.2
This course helps you prepare to take the exam, Implementing Cisco Application Centric Infrastructure (300-620 DCACI)."
153,"CCEAA-Cisco Contact Center Enterprise Advanced Administration v1.0
Cisco Contact Center Enterprise Advanced Administration (CCEAA)."
154,"SNO-Cisco Stealthwatch for Network Operations
Cisco Stealthwatch for Network Operations is a lab intensive course that focuses on how to monitor your network''s health and provides helpful workflows that allow you to quickly react to common network operations issues."
155,"CBROPS - Understanding Cisco Cybersecurity Operations Fundamentals v1.0
Recommended as preparation for the following exams: 
200-201 - CBROPS Understanding Cisco Cybersecurity Operations Fundamentals"
156,"SESA-Securing Email with Cisco Email Security Appliance V 3.1
Learn to deploy high-availability email protection against the dynamic, rapidly changing threats affecting your organization as well as Gain leading-edge career skills focused on enterprise security."
157,"CLICA - Implementing Cisco Collaboration Applications v1.1
Gain the knowledge and skills to streamline communication protocols, strengthen compliance measures, and enhance your communication systems and devices using Cisco Unified IM & Presence, Cisco Unity Connection and Cisco Unity Express,"
158,"ACUCW2 - Administering Cisco Unified Communications Workspaces Part 2 (v12.5): Advanced Administration for Multisite Deployments
Cisco Unified Communications Manager Software v12.5 | Cisco IM&P v12.5"
159,"CCEI � Implementing Cisco Contact Center Enterprise v1.0
The Implementing Cisco Contact Center Enterprise (CCEI) v1.0 course teaches you how to build and implement a Cisco� Packaged Contact Center Enterprise (PCCE) solution, including advanced integration of external data, Single Sign-On (SSO), and process detail for the Contact Center Enterprise (CCE) solution with examples of the various deployment models"
160,"DCCUCS - Configuring Cisco Unified Computing System v1.0
This course shows you how to deploy, secure, operate, and maintain Cisco Unified Computing System (Cisco UCS) B-series blade servers, Cisco UCS C-Series, and S-Series rack servers for use in data centers."
161,"SSA-Cisco Stealthwatch for System Administrators
This course focuses on a step-by-step framework for completing initial configuration tasks and getting Cisco Stealthwatch System up and running in the network.
GK# 821417
Vendor# SSA"
162,"ECMS2-Engineering Cisco Meraki Solutions Part 2 v2.0
The course, Engineering Cisco Meraki Solutions Part 2 (ECMS2) v1.0 elevates your knowledge of Cisco Meraki technology."
163,"BGP - Configuring BGP on Cisco Routers v4.0
Learn to optimally deploy BGP in your network."
164,"INCVDO-Cisco CyberVision Deployment and Operation
INCVDO, Cisco CyberVision Deployment and Operation, is a 3-day instructor-led course. Security is every enterprise�s top priority in today�s connected world and keeping enterprise architecture secure will protect business values and outcomes. Thus, a critical element to the success of any network is ensuring and maintaining security � it�s a need that is applicable to all networks and network devices, including those that power Cisco Internet of Things technologies and solutions"
165,"SSFAMP � Protecting Against Malware Threats with Cisco AMP for Endpoints v6.0
Learn to deploy and use Cisco AMP for Endpoints, a next-generation endpoint security solution that prevents, detects, and responds to advanced threats."
166,"CLAUI - Implementing Automation for Cisco Collaboration Solutions v1.0
Implement automated and programmable Cisco Collaboration solutions for voice, video, collaboration, and conferencing on-premises or in the cloud."
167,"DCIIA-Data Center Integrated Infrastructure Administration
Data Center Integrated Infrastructure Administration is a 5-day instructor-led course designed to provide learners with experience planning, designing, and implementing integrated infrastructure platforms that include Cisco Unified Computing System servers, Cisco Nexus fabric, VMware vSphere virtualization platform, NetApp� and other 3rd party unified storage systems."
168,"SVPN - Implementing Secure Solutions with Virtual Private Networks v1.0
Learn to implement, configure, monitor, and support enterprise Cisco Virtual Private Network (VPN) solutions."
169,"DTCSM - Cisco Customer Success Manager v2.2
Learn how to optimize customer lifecycle journey, increasing the value realized by the customer, and maximizing your likelihood to maintain their loyalty and renew or expand their business opportunities."
170,"SPFNDU - Understanding Cisco Service Provided Network Foundations v1.0
Understand the architectures, protocols, and software and hardware platforms for Cisco Service Provider solutions."
171,"SSFSNORT - Securing Cisco Networks with Open Source Snort� v2.1
Learn how to build and manage a Snort� system using open source tools, plug-ins, as well as the Snort rule language to help manage, tune, and deliver feedback on suspicious network activity."
172,"Cisco Optical Technology Advanced (OPT300)
Learn the advanced features of Cisco ONS 15454 Multiservice Transport Platform (MSTP) and Network Convergence System (NCS) 2000 Series dense wavelength-division multiplexing (DWDM)."
173,"DEVIOT - Developing Solutions Using Cisco IoT and Edge Platforms v1.0
Develop Internet of Things (IoT) applications for Cisco IoT edge compute and network architectures."
174,"CCNA-Implementing and Administering Cisco Solutions v2.0 Boot Camp
Gain the foundational knowledge and skills necessary to install, configure, and operate a small to medium-sized Cisco network."
175,"CCEF � Understanding Cisco Contact Center Foundations v1.0
A 1-day overview of the Cisco Packaged Contact Center Enterprise and Unified Contact Center Enterprise solutions based on version 12.5."
176,"ENARSI - Implementing Cisco Enterprise Advanced Routing and Services v1.0
Learn to install, configure, operate and troubleshoot a Cisco enterprise network including advanced routing and infrastructure technologies."
177,"VWAAS - Cisco Virtual Wide Area Application Services v1.0
Learn how to deploy, configure, operate, maintain and support a solution using Cisco Virtual Wide-Area Application Services (VWAAS) that provides performance optimization for application data over WAN."
178,"ENC9K - Implementing Cisco Catalyst 9000 Switches v4.0
The ENC9K - Implementing Cisco Catalyst 9000 Switches course introduces you to the architecture, capabilities, and implementation of the Cisco Catalyst 9000 switching platform."
179,"SPAUI - Implementing Automation for Cisco Service Provider Solutions v1.2
Implement and support automation solutions in a Cisco Service Provider network infrastructure, using network programmability principles, protocols, tools, and mechanisms."
180,"SWAT-Cisco Stealthwatch Tuning
This course provides resources to make the configuration and use of the Cisco Stealthwatch System manageable"
181,"Configuring Cisco Catalyst 9800 and Intro to WIFI6 v1.0 (C98WF6)
Configuring Cisco Catalyst 9800 and Intro to WIFI6 v1.0 is a three-day course designed to help students understand how the Catalyst 9800 Series wireless controllers combine the best of RF excellence with IOS XE benefits."
182,"Migrate SQL Server workload to Azure SQL (DP-3001)
Learn how to assess SQL Server components and compatibility for migration using the Azure SQL Migration Extension and Database Migration Assistant."
183,"DNAAS - Leveraging Cisco Intent-Based Networking DNA Assurance v2.1
Leveraging Cisco Intent-Based Networking DNA Assurance (DNAAS) Version 2.1 is a three-day course that provides you with the skills to monitor and troubleshoot a traditional brownfield network infrastructure by using Cisco DNA Assurance."
184,"Administering Cisco Umbrella Operations-(ADMUMB)
Learn about Cisco Umbrella."
185,"SECCLD - Securing Cloud Deployments with Cisco Technologies v1.0
Learn to deploy and troubleshoot Cisco cloud security solutions."
186,"IADNACA - Implementing and Administering DNA Center for Assurance v2. (5 Days)
The Implementing and administering DNA center for assurance (IADNACA) is a 5-day course. In this course participants learn why we are implementing Assurance, and what does looks like and key features. We will also discuss the Cisco DNA center appliance and workflow and tasks associated with an implementation. Learn how to integrate DNAC with Umbrella, ThousandEyes and learn about AI Analytics and Machine Learning.
GK# 821641
Vendor# IADNACA"
187,"DCCOR - Implementing and Operating Cisco Data Center Core Technologies v1.2
Prepare for advanced-level data center roles and the Cisco CCNP Data Center and CCIE Data Center certification exams."
188,"CLCEI - Implementing Cisco Collaboration Cloud and Edge Solutions v1.1
Understand Cisco Expressway Series solutions and prepare for the 300-820 Implementing Cisco Collaboration Cloud and Edge Solutions exam."
189,"ECMS1 - Engineering Cisco Meraki Solutions Part 1 v2.0
The Engineering Cisco Meraki Solutions Part 1 (ECMS1) v20 course equips students with the knowledge and skills to confidently operate Cisco Meraki deployments."
190,"IP6FD - IPv6 Fundamentals, Design, and Deployment v3.0
Gain the knowledge and skills you need to configure the Cisco IOS software IPv6 features."
191,"SCOR - Implementing and Operating Cisco Security Core Technologies v1.0
You will learn CCNP Security and CCIE Security certifications and for senior-level security roles featuring Cisco security solutions."
192,"5GCOPS-Operationalizing Cisco 5G Solutions
This course addresses 5G technologies and includes the latest research and industry techniques needed to give you the necessary resources, tools and pointers to build and operate 5G networks that organizations are looking for."
193,"CBRFIR - Conducting Forensic Analysis and Incident Response Using Cisco Technologies for CyberOps v1.0
The Conducting Forensic Analysis and Incident Response Using Cisco Technologies for CyberOps (CBRFIR) course helps build your Digital Forensics and Incident Response (DFIR) and cybersecurity knowledge and skills. The course prepares you to identify and respond to cybersecurity threats, vulnerabilities, and incidents."
194,"CLACCM - Implementing Cisco Advanced Call Control and Mobility Services v1.0
Learn to use Cisco Unified Communications Manager features to consolidate your communications infrastructure into a scalable, portable, and secure collaboration solution."
195,"ADVACI- Advanced ACI
Advanced ACI is a 5-day course designed to help students understand new and advanced features of Cisco ACI 5.x with VMware v6.x that help simplify, scale, and optimize complex data center networking environments"
196,"SFWIPF - Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention
This Fundamentals of Cisco Firewall Threat Defense and Intrusion Prevention (SFWIPF) course shows you how to implement and configure Cisco Secure Firewall Threat Defense for deployment as a next generation firewall at the internet edge. You''ll gain an understanding of Cisco Secure Firewall architecture and deployment, base configuration, packet processing and advanced options, and conducting Secure Firewall administration troubleshooting."
197,"DCFNDU - Understanding Cisco Data Center Foundations v1.1
Gain the foundational knowledge and skills needed to configure Cisco data center technologies including: networking, virtualization, storage area networking, and unified computing."
198,"ACCXSL-Advanced Contact Center Express Scripting Labs
Advanced Contact Center Express Scripting Labs (ACCXSL) is a 5-day instructor-led, lab-intensive course intended for experienced Unified Contact Center Express (CCX) administrators."
199,"CBRCOR-Performing CyberOps Using Cisco Security Technologies
350-201 Performing CyberOps Using Cisco Security Technologies (CBRCOR) is a 120-minute exam associated with the Cisco CyberOps Professional Certification. The multiple-choice format tests knowledge of core cybersecurity operations including cybersecurity fundamentals, techniques, policies, processes, and automation"
200,"SDAISE - Software Defined Access & ISE Integration for Policy Deployment & Enforcement v1.0
Understand the role of ISE in a SD-Access solution."
201,"Cisco Optical Technology Intermediate (OPT200)
Learn the skills necessary to deploy a Cisco Optical Networking System (ONS) 15454 Multiservice Transport Platform (MSTP) network from installation to protection."
202,"DEVCOR � Developing Applications Using Cisco Core Platforms and APIs v2.0
The Developing Applications Using Cisco Core Platforms and APIs training shows you how to implement network applications using Cisco platforms as a base, from initial software design to diverse system integration, as well as testing and deployment automation."
203,"NSO300 - Cisco NSO Advanced for Python Programmers v4.0
Introduces learners to developing advanced services using Cisco Network Services Orchestrator (NSO) programmability with Python scripting."
204,"DCMDS-Configuring Cisco MDS 9000 Series Switches v3.6
The Configuring Cisco MDS 9000 Series Switches (DCMDS) v3.6 course shows you how to implement, manage, and troubleshoot Cisco MDS 9000 Series Switches, to build highly available, scalable storage networks."
205,"SISE - Implementing and Configuring Cisco Identity Services Engine v4.0
Exclusive - Learn to install, configure, and deploy ISE with enhanced labs written for ISE version 3.x Patch 2"
206,"ASR9KE - Cisco Aggregation Services Router 9000 Series Essentials v6.1
Learn the features and functions of the Cisco ASR 9000 Series platforms."
